Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
27.9,60.9,1.9,6.7,14.5,5.6,1.0,11.0,383,Good
23.3,81.8,27.0,34.6,33.4,14.0,1.65,5.3,505,Moderate
34.4,86.5,52.9,63.7,25.5,8.0,1.78,7.6,375,Moderate
36.5,103.6,19.1,50.4,49.3,7.4,2.15,3.3,879,Hazardous
27.5,80.6,6.3,11.2,21.9,5.4,1.04,12.3,317,Good
38.6,97.4,63.3,78.4,29.4,18.3,1.6,5.1,554,Poor
29.4,51.6,29.3,40.2,27.9,11.2,1.72,5.8,591,Moderate
36.2,84.9,42.2,72.0,30.9,23.4,1.98,3.5,619,Hazardous
21.0,94.3,37.7,55.3,33.5,13.6,1.52,4.1,722,Poor
24.0,75.7,1.6,5.8,24.7,2.3,1.08,11.0,355,Good
35.0,82.9,27.4,32.6,25.5,7.6,1.5,7.2,344,Moderate
28.9,73.1,5.6,10.3,17.0,5.6,1.02,10.8,303,Good
22.3,69.8,16.5,19.8,23.6,5.7,0.98,12.7,310,Good
31.4,78.7,7.7,14.3,38.1,17.5,1.75,5.4,549,Poor
30.8,55.6,15.0,22.3,22.0,15.9,1.64,6.1,451,Moderate
31.5,44.3,10.6,17.6,17.7,5.1,1.13,12.7,333,Good
20.7,66.4,26.3,29.6,23.2,0.8,0.98,14.4,520,Good
14.1,54.5,3.6,8.3,17.4,7.0,0.99,10.1,238,Good
36.9,106.5,23.1,34.7,37.4,24.3,2.3,2.7,726,Hazardous
27.7,56.7,1.4,9.1,29.5,4.9,1.07,17.1,598,Good
30.4,46.7,21.4,25.4,17.3,7.8,0.91,11.7,365,Good
37.1,105.0,124.5,136.4,41.9,26.0,2.6,2.6,849,Hazardous
22.8,65.3,6.6,13.3,14.7,6.7,1.03,11.3,318,Good
29.8,56.7,6.8,14.0,23.0,4.5,1.1,11.4,567,Good
22.4,69.3,2.2,8.4,19.6,3.0,0.92,10.2,339,Good
34.8,75.2,8.9,28.9,32.5,16.6,1.8,7.1,517,Poor
28.4,79.6,21.5,37.8,21.6,11.1,1.68,5.6,655,Moderate
21.9,71.6,6.1,11.4,15.5,5.4,0.95,11.6,585,Good
28.5,81.2,4.0,16.4,22.1,11.3,1.52,5.7,391,Moderate
26.4,62.1,7.1,10.1,19.2,5.9,1.06,12.2,437,Good
34.4,95.1,5.1,17.4,20.9,10.0,2.06,3.7,689,Poor
39.6,72.4,17.7,29.3,38.1,21.8,2.31,3.3,790,Hazardous
27.1,66.8,11.1,15.6,16.1,5.7,0.98,11.1,346,Good
17.0,77.2,19.0,26.3,19.7,8.1,1.0,11.1,217,Good
24.6,64.6,17.1,20.3,20.5,6.7,0.9,10.5,355,Good
36.4,58.0,18.3,23.6,30.5,13.7,1.49,5.1,363,Moderate
29.5,43.4,24.2,29.7,18.7,8.7,0.92,10.4,385,Good
24.2,41.3,1.1,6.0,12.3,7.8,1.16,10.4,601,Good
39.2,70.1,27.4,40.3,41.0,11.1,1.91,3.6,511,Poor
29.3,67.0,53.8,67.0,18.1,13.3,1.3,9.1,336,Moderate
24.8,41.0,4.7,11.8,13.7,2.5,0.94,13.5,538,Good
30.6,55.6,6.2,23.0,25.0,10.4,1.38,6.3,354,Moderate
22.5,73.5,11.8,16.2,18.7,3.8,1.12,15.4,444,Good
33.7,83.7,12.7,18.9,36.0,15.0,2.56,4.6,679,Poor
26.5,96.7,68.7,77.0,33.2,12.9,2.05,4.7,671,Poor
32.2,59.9,29.3,38.6,32.9,18.3,2.14,6.0,563,Poor
34.1,97.9,54.0,76.8,31.6,16.4,2.15,6.6,513,Poor
28.5,83.8,10.6,26.5,30.2,10.7,1.52,7.5,581,Moderate
22.7,70.9,15.8,19.6,17.4,5.6,0.99,11.4,516,Good
24.5,63.2,2.0,8.7,22.9,5.0,1.07,12.3,561,Good
35.1,92.3,81.2,114.2,35.1,14.7,2.5,2.7,589,Hazardous
36.7,82.4,9.6,18.8,27.3,23.2,1.7,4.3,598,Poor
28.4,71.7,13.3,15.0,16.8,8.2,1.11,11.4,360,Good
32.0,68.1,5.3,10.9,24.9,6.7,0.87,11.9,327,Good
41.9,75.9,12.6,26.2,41.2,34.1,3.04,7.0,543,Hazardous
36.6,71.0,5.0,28.2,26.2,26.7,1.93,4.7,523,Poor
35.4,51.9,48.4,53.0,21.0,10.4,1.53,6.6,628,Moderate
30.4,77.0,10.0,14.8,15.5,3.1,0.9,10.1,386,Good
39.1,82.6,11.4,31.9,27.9,18.5,2.0,4.5,750,Poor
35.2,68.3,4.7,16.8,21.6,13.0,1.3,9.6,478,Moderate
23.1,63.0,9.9,17.8,25.0,5.4,1.03,10.2,403,Good
25.9,78.0,2.0,8.2,17.3,6.3,1.01,10.0,477,Good
29.2,45.3,10.3,17.7,21.6,6.8,0.92,11.1,219,Good
29.5,82.2,40.6,50.6,25.0,13.1,1.7,6.6,591,Moderate
33.4,76.3,3.2,7.9,23.7,3.8,1.89,8.2,388,Moderate
21.9,71.2,5.1,10.4,17.1,3.8,0.95,10.4,208,Good
35.3,71.2,12.9,39.3,34.8,14.1,2.42,5.7,401,Poor
32.2,58.5,2.2,19.5,27.8,7.9,1.77,7.8,356,Moderate
30.6,71.3,12.1,16.0,14.8,5.5,1.01,10.6,500,Good
34.5,86.1,9.0,21.6,39.1,7.5,1.79,5.2,450,Moderate
29.3,67.6,11.4,16.8,26.7,9.1,0.83,10.9,488,Good
26.3,49.5,1.6,5.6,22.0,1.2,1.05,11.2,207,Good
29.7,51.8,15.4,34.6,28.2,10.4,1.46,9.2,532,Moderate
32.0,48.8,0.7,15.8,16.9,8.6,1.65,5.2,662,Moderate
34.3,70.1,0.5,19.9,32.1,14.8,2.04,5.0,551,Poor
36.6,68.4,28.3,42.4,44.2,6.6,2.11,3.8,726,Poor
32.2,103.1,31.8,39.9,34.3,7.3,1.58,4.9,402,Poor
27.3,79.7,3.5,7.7,27.5,5.4,1.05,11.3,285,Good
22.3,45.3,7.0,8.3,27.1,8.2,0.87,11.1,316,Good
29.1,58.0,8.9,13.8,14.6,5.1,0.97,11.3,582,Good
23.4,53.5,4.9,10.5,17.5,6.3,0.91,15.5,501,Good
38.5,65.0,82.1,96.8,35.9,25.9,1.85,4.0,611,Poor
30.1,91.0,32.1,38.5,23.7,10.6,1.44,6.0,363,Moderate
38.3,83.2,58.8,79.5,32.7,14.0,1.55,4.6,709,Poor
23.1,100.8,7.4,30.0,28.5,16.3,1.8,7.2,711,Poor
25.3,42.3,10.7,13.0,11.9,2.3,1.0,10.2,381,Good
29.4,65.8,54.3,60.3,17.7,9.7,1.09,5.4,321,Moderate
32.3,82.0,8.8,18.7,29.8,14.7,2.03,5.7,600,Poor
34.7,81.2,9.6,29.2,29.5,14.5,2.26,2.5,803,Hazardous
22.9,74.4,0.0,1.9,15.7,3.7,0.9,10.3,390,Good
27.4,79.5,27.5,31.7,31.0,11.2,1.35,5.3,367,Moderate
43.1,102.0,1.5,12.4,31.9,18.9,2.2,3.9,492,Poor
19.2,72.5,0.9,8.9,18.2,7.6,0.91,10.4,381,Good
27.6,83.3,128.5,138.4,27.9,4.9,1.17,5.1,571,Moderate
47.8,74.1,38.5,62.2,41.1,11.4,1.85,6.8,549,Poor
29.9,56.3,13.9,16.1,13.0,3.3,0.99,10.2,519,Good
27.1,76.4,8.0,13.0,21.7,3.4,0.86,10.0,407,Good
22.3,65.4,4.8,6.2,24.6,5.7,1.11,17.6,395,Good
23.3,48.0,10.8,16.7,22.9,3.2,0.97,11.0,272,Good
38.3,86.8,38.0,50.8,22.5,7.1,1.41,5.4,311,Moderate
28.0,55.4,3.0,15.1,22.8,21.8,1.76,5.1,405,Moderate
43.7,84.2,14.9,21.4,34.1,23.9,2.01,4.5,615,Poor
25.1,66.6,38.5,43.4,18.5,4.3,0.92,12.0,326,Good
31.6,77.8,65.6,82.8,33.8,18.3,1.59,5.5,641,Poor
39.5,88.6,48.6,71.0,27.2,21.2,2.43,5.2,693,Poor
28.9,87.3,98.3,118.1,34.8,13.4,1.76,7.9,760,Poor
27.4,52.2,14.5,18.2,12.9,2.5,1.13,11.1,560,Good
39.2,111.2,25.7,46.9,45.6,25.2,2.25,4.5,692,Hazardous
39.0,73.4,34.2,49.8,38.3,19.1,2.36,3.8,765,Hazardous
36.3,54.9,66.3,75.5,25.3,13.4,1.29,6.1,413,Moderate
39.8,82.0,14.1,22.2,32.7,12.8,1.26,5.3,457,Moderate
25.4,78.6,4.1,6.7,21.3,9.1,1.4,10.1,543,Moderate
33.8,84.6,8.0,23.7,27.8,12.0,2.94,3.6,839,Hazardous
33.5,70.8,8.1,16.3,22.0,15.9,1.63,5.1,527,Moderate
27.5,71.0,52.1,64.1,22.0,6.7,1.65,6.6,601,Moderate
31.1,52.6,23.6,27.8,26.9,4.3,1.56,6.6,416,Moderate
41.9,68.4,15.5,26.3,29.2,18.5,1.4,4.5,387,Poor
25.9,62.8,2.0,8.4,12.1,6.5,1.17,10.4,487,Good
23.7,61.1,16.1,21.7,23.7,7.6,1.08,11.2,567,Good
25.2,42.6,10.5,18.0,24.7,7.0,0.89,10.8,517,Good
31.8,90.8,11.0,19.1,35.1,8.3,2.1,4.2,513,Poor
32.0,78.9,22.4,29.9,27.5,11.8,1.48,7.9,444,Moderate
22.6,40.8,4.6,10.6,20.9,5.7,1.11,12.6,315,Good
22.9,40.5,3.7,7.3,13.4,0.9,1.12,12.6,246,Good
19.4,70.6,8.2,14.2,21.1,0.4,0.99,10.2,262,Good
28.6,67.6,3.2,5.0,18.6,3.3,0.92,16.4,355,Good
23.5,61.4,10.9,17.5,14.3,4.4,0.87,14.3,443,Good
27.2,52.7,7.4,13.9,22.2,5.4,0.94,11.4,577,Good
29.9,86.0,31.7,41.8,29.7,3.2,1.38,6.4,498,Moderate
19.7,48.0,20.5,25.1,18.2,6.9,1.13,10.5,604,Good
49.6,79.9,13.4,26.4,37.8,28.8,2.71,3.3,639,Hazardous
25.9,78.4,27.5,33.5,26.0,4.3,1.03,11.2,360,Good
34.6,86.1,17.8,28.9,37.4,10.2,1.44,6.4,414,Moderate
39.4,71.0,0.6,10.8,24.7,16.2,1.25,5.0,441,Moderate
44.9,105.8,24.5,47.4,39.9,26.7,2.36,4.0,878,Hazardous
22.0,50.9,23.6,28.9,19.0,4.6,1.02,10.1,303,Good
33.6,72.6,24.5,31.2,24.1,14.8,1.3,6.7,489,Moderate
28.6,42.3,12.0,22.5,27.8,13.3,1.35,5.2,648,Moderate
35.2,67.4,32.5,44.7,28.7,7.7,2.64,3.7,654,Poor
27.3,62.8,2.4,5.1,14.2,2.7,1.02,10.6,538,Good
32.7,74.9,21.4,22.4,18.0,12.0,1.57,5.7,586,Moderate
26.0,78.8,27.6,42.3,30.9,6.3,1.79,7.7,584,Moderate
28.2,68.1,7.2,9.1,20.8,4.7,1.07,10.2,379,Good
37.3,70.1,4.6,17.8,34.8,12.0,1.73,3.6,609,Poor
28.3,70.2,47.1,53.9,28.6,11.5,1.59,7.7,604,Moderate
18.6,75.3,3.5,10.0,11.6,2.6,0.98,11.9,375,Good
26.1,48.2,15.7,16.5,17.1,5.3,0.94,11.1,344,Good
24.9,56.5,2.4,7.0,18.6,6.1,1.12,13.7,333,Good
29.8,76.0,16.3,27.6,25.8,20.8,1.29,8.9,510,Moderate
41.1,105.0,6.9,30.9,37.1,16.4,2.45,3.4,750,Hazardous
32.2,63.2,0.9,8.3,22.3,5.7,1.44,5.8,504,Moderate
24.5,45.8,50.7,57.8,22.2,4.9,1.09,11.8,353,Good
24.7,56.3,2.0,5.5,13.9,4.1,0.89,12.2,510,Good
27.3,73.7,13.8,28.4,27.5,16.4,1.4,7.3,293,Moderate
38.0,70.6,100.0,117.5,32.4,7.0,2.4,4.1,477,Poor
26.4,76.1,16.6,21.8,20.2,5.7,1.73,5.3,633,Moderate
30.8,69.0,8.1,21.3,17.8,8.0,1.37,5.6,635,Moderate
17.5,57.2,8.7,13.6,25.6,3.1,1.03,11.6,505,Good
23.2,54.0,2.9,8.8,24.4,0.6,1.04,12.5,372,Good
23.3,61.7,3.3,10.1,12.9,5.3,0.94,10.1,245,Good
35.1,78.2,14.0,32.1,28.3,3.0,1.98,3.7,597,Poor
26.8,47.4,8.7,14.2,14.3,3.6,1.08,10.9,344,Good
51.1,70.0,2.2,3.8,39.8,20.1,2.65,4.2,684,Hazardous
26.5,84.8,47.4,59.2,25.7,7.4,1.49,6.4,471,Moderate
36.2,97.0,72.7,95.2,33.5,10.9,2.25,4.9,432,Poor
28.3,72.7,56.8,70.2,34.4,10.3,1.75,5.1,486,Poor
26.6,74.9,9.6,13.4,21.3,9.3,1.13,10.5,327,Good
32.0,89.4,3.6,17.4,21.8,15.8,1.34,5.4,325,Moderate
46.3,76.9,117.4,124.5,42.4,40.5,2.4,3.5,789,Hazardous
35.7,82.0,40.5,57.9,25.3,13.6,2.14,7.7,614,Poor
44.4,70.0,7.1,19.5,23.3,11.6,1.71,5.1,762,Poor
23.9,69.1,18.2,24.0,21.1,2.1,0.94,10.1,373,Good
31.5,105.1,4.6,9.8,32.5,21.3,1.9,6.2,786,Poor
28.9,52.7,0.3,6.5,15.7,5.7,1.14,11.9,568,Good
26.7,71.3,6.2,12.7,23.6,5.9,1.04,11.1,389,Good
28.2,49.3,40.9,48.4,21.3,8.8,1.64,11.6,617,Moderate
30.8,47.7,11.0,16.4,25.7,5.5,1.11,10.1,332,Good
40.0,88.6,4.5,25.7,31.0,20.5,2.11,4.6,709,Poor
24.9,74.3,12.8,15.1,19.2,7.2,0.96,10.3,496,Good
39.3,84.6,69.1,91.7,32.7,16.5,1.85,4.3,513,Poor
25.4,74.3,6.0,7.1,19.9,4.2,1.09,10.8,483,Good
41.4,93.0,30.7,45.3,40.3,12.5,1.63,4.2,600,Poor
32.6,82.7,71.2,87.5,30.3,15.8,2.31,6.3,712,Poor
29.4,72.4,4.1,7.5,27.6,3.8,1.58,3.6,629,Poor
44.7,75.6,6.6,28.3,25.7,23.5,2.1,4.1,643,Poor
26.5,68.0,20.7,28.1,14.2,2.4,0.9,13.3,248,Good
30.7,50.1,23.6,44.2,28.9,12.7,1.56,6.4,659,Moderate
27.2,75.0,2.6,15.4,23.5,10.7,1.31,6.2,500,Moderate
22.6,47.3,1.8,9.0,22.5,5.0,1.17,11.2,433,Good
28.8,82.8,25.1,43.8,25.7,25.7,1.85,4.2,623,Poor
28.8,72.9,11.0,13.4,25.7,11.0,1.29,6.5,364,Moderate
23.8,79.7,12.7,27.5,30.4,9.9,1.85,3.6,568,Poor
35.2,86.4,47.2,61.0,21.7,13.8,2.24,3.7,514,Poor
36.3,60.8,19.8,29.7,22.1,14.6,1.27,16.3,495,Moderate
27.8,90.3,11.9,20.6,33.1,10.7,1.37,6.3,533,Moderate
29.6,44.2,24.7,27.3,27.5,7.7,1.01,10.5,315,Good
21.9,60.3,0.0,3.1,20.0,3.0,0.92,10.3,396,Good
33.7,102.4,36.7,64.5,31.5,12.3,1.57,4.1,722,Poor
26.2,75.1,11.1,16.5,30.9,8.7,1.44,5.8,576,Moderate
30.2,96.8,47.1,76.3,34.5,18.7,2.86,5.8,582,Hazardous
29.1,68.0,37.5,47.0,30.1,7.9,1.63,7.1,516,Moderate
41.9,81.3,11.4,23.3,31.2,11.5,1.98,5.5,459,Poor
36.8,87.2,41.4,57.0,35.9,20.6,1.7,3.6,749,Poor
31.3,73.8,33.8,46.6,31.0,22.8,1.92,4.6,681,Poor
34.7,94.5,12.3,31.9,39.8,20.2,1.58,4.4,424,Poor
29.8,67.7,3.6,12.7,17.0,6.8,1.01,13.7,550,Good
29.4,93.8,10.3,22.7,45.1,11.8,2.03,5.4,486,Poor
39.1,79.9,7.9,19.7,34.6,10.7,1.71,5.5,609,Moderate
34.1,75.9,14.8,31.7,23.5,13.1,1.57,6.6,567,Moderate
35.9,69.4,25.0,38.3,25.9,12.0,1.72,5.6,549,Poor
33.6,88.9,23.3,40.6,31.1,13.5,2.29,7.3,405,Poor
21.8,79.6,7.1,16.8,14.5,6.0,0.91,10.8,455,Good
33.6,84.2,186.7,209.8,36.8,13.4,2.57,5.8,879,Hazardous
35.9,67.9,10.6,19.3,31.8,10.9,1.36,8.2,383,Moderate
33.2,90.6,42.9,57.2,22.4,13.0,2.44,7.5,497,Poor
28.4,44.5,8.7,16.6,25.0,0.9,1.03,10.3,208,Good
33.0,87.8,18.1,27.3,19.4,12.2,1.78,5.2,529,Moderate
34.1,76.7,3.5,10.5,21.9,3.9,1.23,10.4,299,Good
30.6,65.6,28.7,38.2,21.5,14.8,1.48,8.3,383,Moderate
23.1,56.3,31.4,33.8,15.1,5.8,1.02,10.5,300,Good
36.3,58.4,4.7,13.2,24.0,8.8,1.46,6.7,629,Moderate
23.2,57.5,17.8,26.2,11.0,2.9,1.19,10.4,500,Good
38.2,110.1,0.1,12.5,41.7,15.8,1.98,6.2,709,Poor
27.0,66.2,6.3,9.7,13.4,4.6,1.0,13.3,299,Good
28.7,75.2,3.4,7.9,23.3,5.0,0.83,10.3,425,Good
50.4,93.5,17.1,33.7,42.7,17.6,2.56,3.1,610,Hazardous
37.6,87.7,13.4,32.0,30.3,13.1,2.41,7.9,825,Poor
32.5,79.2,2.8,15.5,24.4,9.0,1.57,5.0,479,Moderate
22.8,65.1,3.1,10.6,11.1,4.9,0.88,12.0,500,Good
26.8,91.1,16.6,21.3,25.8,6.4,1.72,7.7,571,Moderate
45.3,85.9,23.3,50.1,33.3,19.9,2.45,7.9,715,Hazardous
26.0,85.9,0.6,12.5,25.0,6.1,2.0,6.5,544,Moderate
28.6,73.0,1.2,2.9,15.3,5.3,0.9,12.7,522,Good
27.4,57.4,2.5,17.0,35.5,10.3,1.63,6.1,365,Moderate
24.5,41.7,24.9,29.5,20.3,5.6,0.99,12.4,285,Good
21.2,69.6,10.3,16.7,13.9,10.3,1.01,12.9,509,Good
29.9,107.5,33.5,52.1,27.7,17.6,2.42,3.4,592,Poor
23.7,55.9,27.7,37.2,16.2,2.1,1.03,12.1,307,Good
21.9,42.8,3.3,5.8,19.3,3.9,1.12,13.0,546,Good
42.1,87.1,168.6,188.2,30.9,14.8,2.94,3.2,759,Hazardous
45.6,82.4,13.1,27.8,24.8,13.8,1.37,5.5,408,Poor
30.9,98.0,78.8,93.2,27.2,10.7,1.73,5.6,472,Poor
28.1,42.5,0.3,5.1,16.1,5.7,0.99,11.6,326,Good
52.7,61.7,3.1,17.3,53.0,14.2,2.29,5.1,731,Hazardous
32.5,97.5,77.0,99.1,54.5,26.1,1.82,2.7,555,Hazardous
19.7,75.3,7.8,13.9,21.2,6.4,1.25,10.9,402,Good
22.2,74.9,0.2,3.5,16.5,4.4,0.88,10.8,243,Good
44.4,102.1,35.4,54.7,55.5,25.5,1.79,3.0,772,Hazardous
25.9,55.8,21.4,29.3,23.4,9.6,1.17,5.7,612,Moderate
26.8,55.4,4.9,7.3,22.8,5.3,1.1,16.7,313,Good
25.6,57.7,10.0,15.8,22.1,2.5,0.98,15.4,470,Good
24.2,54.1,3.3,6.3,17.4,9.8,1.11,14.6,428,Good
39.3,104.7,1.1,14.1,38.6,15.6,2.74,4.2,634,Hazardous
31.2,64.0,15.7,25.3,28.0,13.2,1.59,7.6,485,Moderate
40.0,71.3,0.5,4.4,14.5,16.1,1.41,5.1,318,Moderate
33.2,66.6,0.0,8.7,33.6,2.4,1.79,5.6,535,Moderate
28.4,48.3,13.5,15.7,18.2,4.1,1.2,10.2,503,Good
25.2,44.3,5.5,12.4,22.0,3.4,1.06,10.1,470,Good
29.8,67.0,23.0,39.7,27.3,12.5,2.27,7.2,639,Poor
28.0,80.7,62.2,68.9,29.0,15.3,1.61,5.1,336,Moderate
34.0,60.0,28.4,38.5,26.8,14.4,2.1,3.7,391,Poor
40.1,70.3,9.9,29.4,38.0,15.9,1.68,4.0,581,Poor
25.7,42.0,10.0,17.4,22.7,7.2,1.16,10.4,384,Good
22.9,57.4,15.9,22.8,20.6,7.5,0.91,10.4,336,Good
40.0,68.1,31.6,45.7,38.1,14.4,2.17,4.0,596,Poor
33.8,62.6,10.1,20.0,26.6,11.2,1.78,6.0,322,Moderate
27.0,46.5,8.3,14.0,20.7,5.5,1.02,15.4,496,Good
42.0,77.9,9.5,31.0,37.6,17.0,2.38,12.0,484,Hazardous
24.9,47.4,26.1,32.3,11.3,9.8,0.89,17.5,266,Good
26.5,59.3,6.2,10.5,12.4,3.6,0.83,10.1,386,Good
22.0,49.9,1.5,3.0,16.1,4.8,0.97,20.0,587,Good
18.0,53.4,13.8,18.3,24.9,4.9,1.09,13.4,231,Good
37.6,94.5,17.5,42.8,37.0,19.1,2.13,3.0,602,Hazardous
23.1,59.7,13.3,25.3,22.9,14.1,1.3,6.3,598,Moderate
27.4,67.7,15.8,19.3,22.7,6.8,0.83,11.6,546,Good
40.6,60.7,23.8,44.5,23.0,5.4,2.03,5.9,500,Poor
30.8,92.2,50.1,67.5,25.3,23.5,2.41,7.0,573,Poor
29.7,72.5,1.6,14.0,33.4,9.4,1.72,6.6,315,Moderate
31.8,67.3,17.7,23.4,22.1,9.6,2.49,5.9,689,Poor
22.2,43.1,5.1,9.0,15.7,3.2,1.0,10.7,377,Good
28.0,64.0,5.0,10.8,15.5,3.4,0.88,12.4,470,Good
34.1,55.0,12.0,30.7,28.3,22.7,1.64,3.4,684,Poor
28.9,70.9,33.0,38.7,13.7,4.1,0.89,11.0,486,Good
26.3,74.2,0.1,10.9,32.6,10.4,1.38,7.7,511,Moderate
27.5,40.4,9.0,14.2,15.8,4.5,1.16,10.3,373,Good
23.0,50.9,19.3,20.7,21.4,6.9,1.0,12.6,454,Good
35.3,82.2,73.9,91.1,34.3,7.1,2.54,5.5,659,Poor
26.1,65.4,10.2,14.0,23.1,7.1,1.01,12.2,379,Good
23.0,59.3,10.6,18.8,26.1,15.3,1.42,10.6,337,Moderate
30.3,88.4,34.6,49.5,25.8,22.5,1.48,3.4,583,Poor
24.6,90.1,45.9,52.9,19.0,10.9,1.79,6.7,550,Moderate
29.4,64.5,0.7,4.7,16.4,4.7,1.1,11.1,520,Good
32.6,78.7,7.1,20.4,30.9,6.4,1.52,5.7,352,Moderate
25.4,72.7,11.9,15.3,20.6,8.3,1.46,6.8,503,Moderate
31.5,71.1,20.4,35.1,39.2,10.9,2.11,10.5,562,Poor
27.1,75.8,61.2,83.7,31.3,19.7,1.79,5.3,592,Poor
30.1,86.8,7.3,22.4,27.9,6.0,1.29,6.0,690,Moderate
27.8,74.4,13.2,22.2,22.8,6.5,1.69,5.4,422,Moderate
29.0,90.6,24.2,30.3,31.4,9.4,1.38,6.8,303,Moderate
26.7,48.8,20.7,26.9,11.6,5.3,0.97,10.6,385,Good
29.7,61.6,1.5,10.0,21.0,5.4,1.17,13.4,541,Good
42.5,108.2,109.2,116.8,43.5,21.2,2.07,4.6,741,Hazardous
23.3,48.6,18.3,24.0,20.1,5.1,1.14,10.2,263,Good
36.4,72.1,37.2,45.7,29.1,9.6,1.45,9.8,312,Moderate
33.1,52.0,7.2,15.9,38.9,12.1,1.46,7.3,452,Moderate
20.2,52.4,11.0,14.6,12.2,4.4,0.95,18.7,418,Good
27.4,61.2,24.3,32.1,23.8,4.8,0.98,11.6,345,Good
32.9,49.7,42.5,40.5,21.1,13.9,1.7,5.7,374,Moderate
26.3,45.3,5.8,14.0,18.3,2.8,0.96,12.2,411,Good
32.7,86.0,7.5,17.3,31.0,15.3,1.3,5.8,683,Moderate
25.7,78.3,1.2,8.0,18.5,5.3,1.09,16.4,526,Good
33.2,57.3,6.3,20.3,31.2,5.8,1.69,8.2,316,Moderate
25.2,66.6,21.7,30.7,28.0,3.4,1.12,13.5,283,Good
30.6,94.9,10.5,34.9,26.5,12.1,2.44,6.0,444,Poor
25.5,49.5,16.6,20.5,24.3,2.8,0.94,10.4,227,Good
21.9,48.9,6.7,11.1,13.7,7.1,0.93,11.4,549,Good
21.9,71.4,15.0,19.3,18.2,1.6,1.0,18.8,505,Good
26.9,55.9,33.3,36.4,25.6,9.5,1.13,12.5,584,Good
23.5,73.7,2.1,6.0,22.2,3.0,0.86,10.7,200,Good
32.8,63.6,33.1,54.9,33.0,19.6,1.48,4.7,655,Poor
21.6,50.3,3.0,6.7,22.7,3.3,1.0,10.1,223,Good
33.6,46.6,4.1,9.1,21.0,5.8,0.92,13.8,204,Good
21.5,83.1,19.3,25.4,12.9,3.2,1.13,10.5,335,Good
33.5,44.8,36.7,44.4,21.0,9.7,1.23,10.1,547,Moderate
27.9,65.4,88.9,96.5,35.9,11.4,1.99,8.2,718,Poor
26.6,74.1,3.2,9.8,17.3,4.5,1.1,10.0,362,Good
34.6,80.3,8.6,29.2,31.5,7.4,1.28,9.5,326,Moderate
52.5,83.9,67.5,91.2,31.6,34.6,2.31,2.9,785,Hazardous
35.5,79.7,98.5,115.3,18.1,15.9,1.67,5.8,563,Moderate
22.5,59.8,0.7,12.6,30.5,5.2,1.37,8.8,718,Moderate
29.5,62.3,3.4,12.5,17.9,6.7,1.05,10.5,439,Good
26.3,70.5,5.7,18.9,31.5,11.7,1.24,5.4,645,Moderate
25.8,78.8,11.4,19.7,23.1,7.5,0.92,10.6,547,Good
32.3,98.4,27.5,39.8,35.2,13.5,2.07,4.3,773,Poor
23.8,65.2,9.9,14.2,14.6,4.9,0.97,10.7,331,Good
26.2,44.5,12.4,17.9,13.3,0.5,0.76,14.8,296,Good
27.4,64.6,21.8,37.7,22.3,5.6,1.45,6.4,465,Moderate
49.4,100.9,173.9,186.8,34.0,19.1,3.21,2.6,820,Hazardous
39.6,96.2,47.1,65.4,35.8,17.1,2.03,5.2,661,Poor
29.5,83.3,4.7,22.7,35.9,14.7,2.97,5.2,631,Poor
39.0,76.1,9.4,22.0,37.0,14.4,2.45,6.2,533,Hazardous
42.2,79.3,44.7,65.4,29.9,21.2,2.26,2.9,523,Hazardous
26.6,49.0,8.9,12.6,15.1,0.3,0.79,11.8,337,Good
33.4,80.2,10.3,32.4,40.3,12.9,1.36,2.6,597,Hazardous
28.7,77.3,23.1,24.7,12.1,7.6,1.02,10.7,577,Good
37.8,73.1,0.2,26.8,37.5,25.7,1.28,2.8,631,Hazardous
26.7,77.9,24.2,26.6,21.2,4.9,1.13,10.8,352,Good
33.5,76.3,1.0,25.2,17.4,19.0,2.47,3.4,666,Poor
25.8,64.7,3.3,8.4,26.6,4.3,0.98,10.2,226,Good
36.0,70.7,69.5,78.1,29.1,16.2,2.28,7.2,420,Poor
36.6,49.9,2.0,14.5,30.5,9.1,1.29,5.4,565,Moderate
25.1,61.0,17.5,36.0,27.6,17.5,1.51,6.6,458,Moderate
22.9,67.6,4.0,9.7,24.3,5.6,0.9,13.6,422,Good
38.7,71.9,5.4,31.0,50.3,15.6,2.81,6.4,503,Hazardous
25.0,48.9,1.8,7.0,17.5,4.1,0.83,15.2,366,Good
26.6,62.6,49.0,60.6,25.6,12.6,1.61,6.7,391,Moderate
31.4,76.2,4.6,20.9,26.2,11.3,1.49,6.8,296,Moderate
32.3,63.1,3.0,12.2,18.1,12.3,1.36,10.4,314,Moderate
20.8,68.0,7.4,11.4,10.6,7.4,0.95,10.8,316,Good
27.0,78.8,2.8,3.4,19.1,7.0,1.05,11.6,420,Good
30.7,64.6,7.9,23.1,30.7,19.0,1.39,16.6,399,Moderate
29.3,73.7,1.5,1.9,13.1,3.5,1.07,10.6,455,Good
16.1,69.8,14.1,19.9,14.4,9.7,0.98,11.0,498,Good
27.8,85.9,24.2,35.3,28.1,8.0,1.31,8.5,497,Moderate
44.3,81.8,58.8,67.8,39.8,11.3,2.51,9.0,795,Poor
27.5,61.0,41.9,58.8,26.0,12.0,1.6,5.6,488,Moderate
