,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
1903,34.0,62.5,20.5,30.6,29.1,9.5,1.8,6.4,346,Moderate
4291,34.7,86.9,8.1,41.3,34.5,35.7,3.35,2.7,673,Hazardous
1789,21.7,69.0,7.3,12.7,21.1,6.2,0.94,10.4,593,Good
130,30.8,68.9,2.0,11.5,23.6,13.0,1.46,7.1,638,Moderate
4736,39.9,69.7,1.8,10.6,27.1,18.0,2.29,6.9,660,Hazardous
2160,36.1,79.0,19.0,27.4,20.5,13.8,1.49,6.9,604,Moderate
2563,20.9,42.4,19.6,24.7,18.2,7.0,0.83,11.9,316,Good
507,31.7,58.9,36.2,39.9,20.5,5.7,0.94,14.0,565,Good
464,24.1,43.5,0.0,5.1,13.8,5.2,0.91,11.8,399,Good
2239,29.3,86.7,18.2,32.5,29.2,12.9,1.4,5.5,552,Moderate
3009,57.8,108.4,3.1,11.2,51.5,19.4,2.08,3.0,537,Hazardous
2624,32.3,52.4,24.4,30.9,27.7,6.5,0.95,10.7,436,Good
2787,32.6,59.4,7.2,21.8,31.3,8.6,1.44,16.2,363,Moderate
624,28.8,82.8,25.1,43.8,25.7,25.7,1.85,4.2,623,Poor
1914,26.8,70.4,4.3,9.3,20.0,5.4,1.16,10.5,591,Good
1654,22.6,47.3,1.8,9.0,22.5,5.0,1.17,11.2,433,Good
2904,23.1,57.1,1.0,6.9,22.8,5.6,0.94,12.0,535,Good
4266,21.6,54.7,5.6,12.6,10.3,2.2,0.99,12.0,266,Good
1515,42.0,77.8,36.0,43.7,52.3,22.3,2.42,5.6,846,Hazardous
4251,32.4,76.9,6.5,12.3,25.3,10.5,1.66,5.1,397,Moderate
621,25.2,85.8,47.2,55.6,25.4,11.5,1.35,7.8,337,Moderate
2939,30.7,64.6,7.9,23.1,30.7,19.0,1.39,16.6,399,Moderate
922,43.6,93.3,75.6,90.4,33.6,17.9,1.98,9.6,425,Poor
1297,29.1,76.2,2.0,7.3,20.3,5.4,0.98,17.9,404,Good
1409,35.3,65.3,25.6,36.8,19.2,6.0,1.57,5.5,576,Moderate
508,40.1,62.1,47.7,67.7,31.6,-4.1,2.54,4.9,570,Poor
3501,30.4,72.1,33.4,43.0,16.9,2.9,1.04,10.3,570,Good
1157,40.0,90.4,5.4,24.6,36.4,15.3,1.85,4.8,561,Poor
1256,30.3,69.4,41.8,51.2,22.5,5.8,1.57,6.1,434,Moderate
4422,28.8,72.9,11.0,13.4,25.7,11.0,1.29,6.5,364,Moderate
633,21.9,69.6,7.1,9.6,24.7,2.6,1.11,12.7,423,Good
4435,36.6,59.5,12.9,20.4,33.3,9.1,1.41,5.7,588,Moderate
612,45.9,84.1,40.0,58.3,42.0,25.9,1.94,2.6,951,Hazardous
1164,25.7,71.4,13.9,18.5,22.2,6.4,1.41,7.7,520,Moderate
1928,25.8,54.7,10.2,15.8,14.2,5.0,1.03,10.2,535,Good
1520,27.0,73.6,0.9,3.1,13.9,4.4,1.2,10.2,488,Good
533,31.0,66.8,8.7,16.8,25.0,22.1,1.4,5.9,798,Poor
74,20.4,44.9,4.6,9.2,20.5,5.7,1.03,10.2,545,Good
1737,40.9,85.1,12.6,47.9,32.6,26.5,2.03,3.9,783,Hazardous
4846,26.3,52.6,22.2,25.4,18.7,4.6,0.93,10.6,326,Good
1979,26.0,49.6,38.8,43.0,15.1,6.2,1.15,10.2,469,Good
4474,22.9,64.5,2.3,8.8,11.3,7.2,1.13,11.2,361,Good
4854,21.9,71.6,6.1,11.4,15.5,5.4,0.95,11.6,585,Good
4500,33.6,88.9,23.3,40.6,31.1,13.5,2.29,7.3,405,Poor
3218,40.7,67.9,12.1,30.6,35.9,18.9,2.24,5.5,504,Poor
1289,25.1,42.6,12.3,20.1,25.0,6.3,1.08,13.7,455,Good
3677,27.0,78.8,2.8,3.4,19.1,7.0,1.05,11.6,420,Good
2211,32.2,58.5,2.2,19.5,27.8,7.9,1.77,7.8,356,Moderate
4048,27.3,62.8,2.4,5.1,14.2,2.7,1.02,10.6,538,Good
415,24.2,55.2,11.6,28.8,24.8,9.9,1.5,7.8,350,Moderate
2849,26.8,79.8,15.1,33.0,28.6,14.6,1.56,4.2,367,Poor
2102,24.2,46.4,2.2,7.6,20.9,3.6,1.04,10.9,365,Good
2342,16.4,40.9,25.0,28.3,19.1,4.0,1.15,12.5,459,Good
2967,22.5,43.6,11.8,16.3,13.2,5.4,0.99,10.5,307,Good
1813,43.6,93.5,7.9,31.4,25.3,9.9,2.09,3.6,522,Poor
3192,42.5,109.7,19.8,45.8,24.2,18.3,2.81,4.9,873,Hazardous
2343,24.5,50.7,1.4,8.1,15.3,2.4,1.02,10.6,258,Good
3294,31.3,86.0,60.5,65.1,29.3,1.7,1.68,7.8,655,Moderate
2448,35.7,60.6,2.9,11.2,30.8,14.4,1.36,10.0,627,Moderate
2235,22.3,51.5,2.8,8.6,26.9,8.4,0.96,10.5,370,Good
4456,25.4,59.3,5.6,8.4,11.9,4.3,0.9,10.4,465,Good
3970,23.2,40.5,3.0,6.5,21.1,6.4,0.94,11.4,337,Good
2150,37.2,80.5,35.6,44.6,34.2,24.1,2.17,6.3,607,Poor
461,31.8,106.5,18.7,34.3,32.8,19.2,2.79,4.1,670,Hazardous
3083,26.0,44.9,17.3,23.7,17.1,4.1,0.84,11.7,435,Good
3467,35.1,72.5,0.8,17.8,28.7,5.1,0.92,14.7,573,Moderate
1063,37.8,74.6,19.6,29.0,22.2,12.7,1.4,5.2,417,Moderate
2414,27.3,42.1,0.8,9.0,26.0,9.1,1.11,10.9,201,Good
3640,29.6,81.7,1.2,17.7,20.8,8.4,1.75,6.8,308,Moderate
1890,30.1,80.4,65.3,77.1,36.8,16.4,1.71,4.9,597,Poor
4897,27.2,71.9,13.7,22.7,27.1,5.5,1.1,11.2,513,Good
2879,40.9,75.9,80.5,74.7,34.0,27.4,3.48,3.5,805,Hazardous
3451,32.1,72.6,11.3,25.5,21.7,7.1,1.55,6.7,374,Moderate
3310,34.7,85.2,30.0,42.1,36.6,5.2,1.55,7.6,448,Moderate
4931,20.2,76.5,9.5,13.9,14.3,4.4,0.89,11.1,471,Good
4518,37.9,84.7,8.4,38.0,48.7,3.4,2.05,3.8,729,Hazardous
4195,23.8,61.3,3.1,4.7,25.4,7.9,1.06,12.5,238,Good
1784,27.6,54.2,9.4,14.9,25.7,2.8,1.05,12.4,525,Good
1611,47.3,64.8,2.5,21.8,41.0,17.3,1.95,2.6,779,Hazardous
1821,30.4,80.0,16.0,29.5,32.8,2.5,1.66,5.2,459,Moderate
2734,26.4,74.5,23.1,25.7,15.3,5.8,1.03,10.2,239,Good
1904,24.9,38.5,14.3,19.5,22.6,5.5,0.88,10.5,369,Good
3306,45.9,87.5,25.7,49.6,46.2,22.1,2.86,3.5,571,Hazardous
4245,42.8,73.0,1.1,23.7,31.2,25.6,2.46,3.5,495,Hazardous
1617,31.4,73.5,3.8,11.4,30.4,2.5,1.69,8.8,618,Moderate
1393,33.6,48.8,19.2,27.3,17.1,4.3,1.04,11.1,267,Good
2196,26.2,46.4,34.2,40.9,26.1,7.2,1.13,12.5,358,Good
3139,24.9,54.3,21.7,38.0,18.9,9.1,1.45,9.6,437,Moderate
1685,29.9,72.8,59.1,70.0,24.4,26.2,1.97,6.7,465,Poor
4467,23.6,50.5,19.6,25.4,21.6,5.0,0.96,10.5,294,Good
1104,28.6,91.5,61.2,82.7,39.5,7.5,1.97,4.6,639,Poor
251,33.5,56.1,0.1,8.8,31.2,5.7,1.41,5.6,351,Moderate
3089,27.7,71.7,34.5,43.9,21.7,8.0,1.6,8.2,385,Moderate
2814,18.6,75.3,3.5,10.0,11.6,2.6,0.98,11.9,375,Good
1731,34.3,78.8,2.4,14.6,34.4,9.2,1.79,4.3,681,Poor
3532,31.2,55.8,19.5,27.0,20.5,13.4,1.47,6.1,402,Moderate
2186,35.5,69.0,22.0,38.7,35.0,9.9,2.1,6.1,490,Poor
880,30.7,64.8,53.2,65.6,34.6,19.9,1.91,3.8,391,Poor
1101,25.2,88.9,22.3,44.2,34.1,17.5,2.33,4.4,578,Poor
2830,25.3,45.0,15.5,21.4,22.5,4.9,1.02,10.9,334,Good
2289,23.5,75.6,9.5,14.1,25.4,6.2,1.03,11.0,239,Good
3642,31.8,78.6,104.1,114.7,51.4,20.6,2.64,7.5,853,Hazardous
2152,42.1,83.5,14.7,36.2,42.8,0.1,2.31,3.4,797,Poor
604,23.2,72.9,29.3,39.3,20.6,7.2,1.36,5.4,299,Moderate
1372,31.0,71.4,4.3,10.3,19.5,7.9,0.99,11.1,212,Good
3608,29.1,47.1,1.7,6.7,22.0,7.0,0.97,13.4,566,Good
1799,27.3,70.7,0.1,6.3,15.3,6.5,1.11,10.9,454,Good
4950,30.5,85.8,29.7,46.4,27.4,11.1,1.64,6.4,605,Poor
3381,27.0,65.3,96.9,109.7,22.4,9.9,1.62,5.5,414,Moderate
2335,31.4,76.6,2.3,7.9,24.4,7.6,1.01,13.1,570,Good
3935,26.3,67.0,6.1,12.5,16.3,6.0,1.04,18.0,559,Good
1895,36.3,58.4,4.7,13.2,24.0,8.8,1.46,6.7,629,Moderate
2207,33.5,90.8,7.0,14.0,31.1,9.1,1.77,6.9,672,Poor
3189,40.1,58.4,5.0,13.4,27.5,10.3,1.91,4.7,616,Poor
2042,29.7,82.0,20.8,30.1,26.9,11.6,1.39,7.2,424,Moderate
274,30.2,56.8,0.2,4.7,24.6,10.2,1.49,5.3,696,Moderate
4843,27.5,59.5,30.0,38.9,18.5,9.8,1.15,13.7,356,Good
4461,32.2,61.5,7.1,18.6,16.1,14.5,1.52,7.3,539,Moderate
1392,23.2,40.3,2.3,8.9,19.5,5.7,0.89,11.1,255,Good
3296,23.3,48.6,18.3,24.0,20.1,5.1,1.14,10.2,263,Good
4444,33.5,77.4,14.6,23.4,29.4,7.5,1.59,6.1,480,Moderate
4458,25.5,85.4,13.3,26.0,35.7,9.6,1.54,6.6,662,Moderate
1142,24.6,42.6,12.0,15.2,17.2,5.6,1.2,10.9,516,Good
3588,24.9,85.6,7.4,18.6,30.2,10.8,1.22,6.4,515,Moderate
1540,26.6,56.1,1.6,4.6,23.2,4.4,0.87,10.2,322,Good
4115,29.4,52.1,7.2,18.1,19.6,2.5,1.62,8.6,613,Moderate
1839,22.2,69.8,15.2,21.7,17.5,6.5,1.03,11.2,294,Good
735,24.4,70.5,28.9,39.2,18.7,5.9,0.95,12.9,342,Good
2801,33.7,91.2,17.2,29.0,25.1,12.0,1.43,6.3,505,Moderate
1192,28.7,41.0,5.9,10.7,19.7,8.0,1.01,11.6,387,Good
1067,25.8,78.2,14.0,20.2,23.3,6.6,1.01,18.8,576,Good
4527,28.9,73.1,5.6,10.3,17.0,5.6,1.02,10.8,303,Good
1528,31.3,71.5,20.2,28.6,21.6,4.4,1.02,13.7,306,Good
3742,49.4,87.2,136.2,154.5,23.8,6.2,2.12,4.9,762,Poor
1911,31.8,85.8,51.5,73.1,20.7,16.8,1.63,6.9,683,Moderate
1877,21.8,57.2,12.7,17.4,25.6,3.7,1.25,16.9,450,Good
4282,37.1,97.7,11.7,27.3,31.4,17.8,1.87,9.6,675,Poor
2864,28.1,69.0,0.5,2.8,19.5,6.9,1.06,11.8,491,Good
3605,23.2,73.4,5.1,9.8,20.5,5.0,0.96,13.6,556,Good
2248,37.4,51.2,75.2,85.4,25.4,8.6,1.66,5.3,450,Moderate
3387,19.3,46.8,22.4,25.0,13.5,5.3,1.17,10.3,230,Good
362,44.0,80.4,18.0,29.5,27.9,8.5,2.12,4.1,685,Poor
3556,31.8,60.1,14.6,27.5,23.3,10.9,1.31,7.9,679,Moderate
4272,20.9,59.2,3.0,9.5,20.5,4.1,0.96,10.7,590,Good
465,27.1,101.5,8.8,6.7,44.8,28.1,2.34,2.8,645,Hazardous
1176,31.5,72.2,31.2,62.0,32.2,16.1,2.7,3.1,747,Hazardous
4252,34.6,73.0,21.1,47.9,38.7,21.2,2.64,5.6,704,Hazardous
1335,30.5,62.3,13.3,18.8,19.7,5.2,1.01,11.4,495,Good
2053,31.5,66.1,1.5,9.5,23.4,8.2,1.39,6.6,691,Moderate
3910,37.0,72.5,22.8,30.2,25.5,10.9,1.16,5.4,318,Moderate
4933,26.6,60.0,5.0,15.5,32.8,5.3,1.57,6.9,460,Moderate
664,21.2,55.9,7.8,10.7,19.7,7.6,1.14,12.1,436,Good
1494,23.9,62.9,8.9,17.3,17.4,4.5,0.93,13.6,494,Good
1191,26.4,52.2,18.0,25.6,22.8,5.9,1.12,10.4,539,Good
3696,22.6,56.4,0.9,5.2,24.2,2.1,0.77,12.1,406,Good
2673,26.1,48.2,15.7,16.5,17.1,5.3,0.94,11.1,344,Good
4848,27.0,45.2,3.2,6.5,24.1,2.7,0.95,11.7,274,Good
2004,26.4,76.1,16.6,21.8,20.2,5.7,1.73,5.3,633,Moderate
1870,37.2,102.1,20.6,36.4,37.9,24.6,3.07,4.1,508,Hazardous
2824,24.2,59.3,5.4,7.7,28.5,4.2,0.99,12.2,569,Good
3223,42.1,74.2,0.7,16.8,32.9,31.7,2.73,3.3,526,Hazardous
4586,28.0,74.7,13.8,21.4,18.6,5.5,1.08,10.4,380,Good
437,20.5,56.2,3.8,10.4,12.3,3.1,0.98,14.5,459,Good
488,27.5,88.9,40.1,68.0,32.1,13.8,2.25,4.8,413,Poor
2671,24.0,70.5,1.1,4.1,19.1,7.1,1.03,10.3,584,Good
2261,20.0,48.7,1.9,10.8,24.1,4.0,1.13,10.9,448,Good
4263,18.9,45.9,2.1,6.2,19.5,1.9,0.92,11.1,495,Good
4104,31.0,66.7,5.9,19.3,29.4,14.0,1.44,5.4,633,Moderate
4608,26.0,38.6,16.6,22.7,22.0,2.8,1.22,12.9,389,Good
3348,20.1,67.0,1.9,8.8,26.6,6.5,1.06,12.6,383,Good
2277,34.9,71.7,9.3,19.4,34.4,7.3,1.57,6.4,577,Moderate
2509,27.9,45.8,1.7,4.8,16.1,2.4,0.95,11.8,486,Good
3577,23.5,86.3,4.3,23.8,32.3,5.6,1.46,9.5,427,Moderate
2639,23.5,55.1,6.0,11.8,16.6,6.6,1.04,10.8,421,Good
4049,25.2,75.4,7.6,14.2,30.4,2.9,1.46,6.0,536,Moderate
4725,19.7,48.0,20.5,25.1,18.2,6.9,1.13,10.5,604,Good
2063,25.8,56.2,8.5,16.8,29.4,10.3,1.3,5.0,414,Moderate
3111,27.8,78.7,16.8,21.9,13.5,4.6,1.08,12.3,293,Good
773,28.1,89.9,31.9,39.6,21.3,15.8,1.72,5.6,697,Moderate
3708,35.2,67.4,32.5,44.7,28.7,7.7,2.64,3.7,654,Poor
4939,33.8,66.9,5.8,11.0,15.4,-1.2,1.06,14.4,298,Good
3623,31.1,86.1,87.9,98.8,44.4,15.6,2.15,4.4,480,Poor
4733,34.5,83.0,89.5,108.6,36.0,16.0,3.67,5.9,781,Hazardous
444,28.4,38.8,1.8,8.4,10.5,5.6,0.99,12.5,560,Good
3933,30.1,49.0,7.7,14.5,20.2,7.6,0.98,11.0,465,Good
651,33.4,88.2,74.2,91.6,40.3,15.0,1.83,5.5,656,Poor
998,32.6,79.6,42.8,51.4,14.1,13.3,1.55,7.5,633,Moderate
4191,36.6,71.0,5.0,28.2,26.2,26.7,1.93,4.7,523,Poor
3942,20.2,76.4,32.9,38.5,21.7,5.4,1.0,12.4,501,Good
1956,21.7,56.3,13.8,25.0,17.5,6.9,1.09,10.5,605,Good
3028,21.3,62.8,9.4,17.8,24.6,4.8,0.89,13.2,214,Good
3712,42.3,96.6,4.3,16.1,37.7,3.2,2.44,3.4,421,Poor
708,29.9,60.8,88.5,93.5,16.5,4.9,1.7,7.1,454,Moderate
4396,35.0,53.1,33.5,41.7,25.0,11.0,1.85,6.3,573,Moderate
1910,52.8,83.3,42.7,72.1,42.5,33.9,2.46,2.5,561,Hazardous
4157,28.6,54.9,8.3,14.9,24.1,5.0,0.96,10.7,521,Good
4293,31.1,62.8,0.9,8.4,17.1,6.3,1.16,15.8,321,Good
2333,26.8,48.9,32.6,34.3,17.4,5.7,0.92,10.6,233,Good
1754,40.3,81.9,2.0,17.8,37.5,17.1,2.05,4.3,444,Poor
4805,33.2,93.9,21.3,32.2,36.2,21.8,2.35,5.5,714,Poor
883,33.7,63.2,58.3,78.3,42.9,4.8,1.43,5.1,505,Poor
56,31.6,76.7,21.4,26.9,30.1,17.4,1.29,7.6,663,Moderate
2409,33.3,54.3,21.3,33.9,23.6,2.9,1.35,5.2,585,Moderate
3578,22.4,73.2,10.5,16.3,22.1,4.3,0.87,19.2,427,Good
1024,35.3,71.2,12.9,39.3,34.8,14.1,2.42,5.7,401,Poor
1125,35.5,109.1,77.1,94.8,34.2,21.5,2.42,2.5,870,Hazardous
3293,28.8,71.7,20.0,25.6,16.7,6.1,0.97,11.9,539,Good
596,28.7,59.3,6.3,16.3,22.3,5.7,1.03,10.8,213,Good
2615,26.2,67.3,10.2,19.3,20.8,9.9,1.66,6.4,419,Moderate
316,32.9,66.9,5.2,8.6,30.6,14.0,1.47,10.5,485,Moderate
2910,36.7,71.8,47.7,56.7,28.8,18.0,1.57,7.6,702,Moderate
1337,33.5,58.9,12.1,29.4,49.8,16.7,2.02,3.1,678,Hazardous
2876,41.5,96.7,30.7,47.9,34.0,15.8,2.02,3.4,584,Poor
2891,37.0,74.4,89.9,114.3,28.0,15.4,1.85,6.3,634,Poor
2132,44.0,70.6,23.0,42.3,35.2,17.2,1.79,3.5,726,Poor
4999,24.1,77.9,81.7,94.3,23.2,10.5,1.38,8.3,461,Moderate
2670,25.0,48.9,1.8,7.0,17.5,4.1,0.83,15.2,366,Good
1820,32.1,66.3,19.9,28.8,33.3,20.6,1.68,6.5,474,Poor
757,44.7,100.3,79.8,104.0,51.0,17.9,2.62,4.9,574,Hazardous
729,25.8,76.0,9.3,13.3,18.8,4.0,0.89,13.3,321,Good
2549,27.3,81.7,0.4,4.0,26.1,3.9,1.07,11.3,520,Good
146,47.3,88.4,104.9,127.4,44.6,21.7,2.71,8.2,648,Hazardous
4682,29.6,90.2,40.6,41.3,23.6,5.7,1.36,7.0,304,Moderate
1579,29.8,112.5,40.7,55.3,37.6,25.4,3.17,5.4,662,Hazardous
638,39.1,85.2,7.1,27.9,35.5,8.9,2.21,3.8,622,Poor
844,25.9,78.4,27.5,33.5,26.0,4.3,1.03,11.2,360,Good
516,22.8,73.0,0.6,5.4,24.1,4.2,0.87,10.6,381,Good
1064,23.1,71.0,4.9,9.9,17.7,4.4,1.01,11.8,342,Good
1638,22.3,68.9,9.3,14.7,17.2,3.5,0.97,10.8,373,Good
1490,21.9,45.1,13.9,15.3,26.3,1.4,0.92,11.4,262,Good
1860,27.4,67.7,15.8,19.3,22.7,6.8,0.83,11.6,546,Good
64,29.6,63.1,12.8,15.9,22.0,3.8,1.16,11.0,377,Good
1019,27.5,65.9,19.3,31.5,24.6,7.2,1.74,5.4,609,Moderate
1193,39.6,87.7,2.8,12.5,28.9,2.8,2.05,3.8,692,Poor
1641,24.5,59.8,5.2,11.3,25.9,7.5,1.15,17.2,205,Good
4937,27.4,76.9,3.2,10.3,13.7,5.9,1.1,10.6,224,Good
2894,32.2,76.4,0.0,10.3,24.0,11.0,1.49,5.9,347,Moderate
1018,30.0,78.0,9.7,14.5,15.5,7.2,1.05,12.3,554,Good
4726,21.7,65.6,2.3,7.4,10.1,5.4,0.91,14.6,302,Good
2683,39.4,69.0,7.3,27.6,36.2,4.2,2.19,7.1,428,Poor
1056,27.5,85.0,57.1,72.3,33.7,9.6,1.86,5.4,537,Moderate
3759,26.7,62.1,12.7,16.7,15.8,3.8,1.04,13.6,276,Good
4085,25.0,68.8,0.4,5.6,14.1,5.1,0.94,10.4,595,Good
233,29.8,75.8,1.1,19.5,29.7,4.0,1.78,6.3,402,Moderate
3730,23.3,65.5,5.8,10.7,23.8,5.5,1.08,13.3,550,Good
3823,29.9,58.0,5.1,6.3,18.5,4.2,1.03,11.3,510,Good
3121,30.7,50.1,23.6,44.2,28.9,12.7,1.56,6.4,659,Moderate
4447,28.2,86.1,47.1,62.3,36.7,11.3,1.81,7.5,551,Poor
2608,21.2,40.0,2.3,6.1,15.1,6.4,1.04,15.8,481,Good
4955,29.6,98.5,61.5,87.6,44.3,12.9,2.28,6.1,711,Poor
1231,43.0,83.1,58.2,80.2,34.7,9.1,1.88,6.0,375,Poor
4857,30.9,66.2,17.4,20.8,12.5,4.9,0.93,11.4,459,Good
501,39.3,84.6,69.1,91.7,32.7,16.5,1.85,4.3,513,Poor
1388,26.7,85.4,4.9,11.9,26.3,19.4,2.22,5.2,421,Poor
2041,24.2,80.6,3.3,13.0,23.6,14.5,1.22,6.1,367,Moderate
1881,34.2,81.3,54.5,65.0,28.2,11.6,2.19,6.4,709,Poor
531,24.3,62.7,6.6,15.4,22.5,10.9,0.92,10.4,437,Good
4656,26.4,62.1,7.1,10.1,19.2,5.9,1.06,12.2,437,Good
3230,25.2,66.5,20.7,25.0,24.3,4.0,0.88,14.2,297,Good
4319,29.8,56.5,15.6,32.5,20.4,15.5,1.69,6.9,537,Moderate
1400,21.5,59.9,4.1,5.5,15.1,7.1,0.97,11.8,365,Good
2571,22.0,44.1,7.5,11.5,20.0,6.4,1.03,13.3,458,Good
2973,30.2,48.6,6.9,15.8,19.7,9.4,1.57,5.2,598,Moderate
917,32.4,56.5,0.0,13.9,27.2,5.3,1.0,5.4,412,Moderate
3525,25.3,40.1,3.8,12.3,15.8,3.9,0.99,12.2,375,Good
4683,23.2,67.0,8.1,14.5,12.4,3.8,0.89,10.5,222,Good
481,23.5,66.6,13.7,20.0,20.2,5.9,0.77,11.3,347,Good
2447,37.3,63.1,59.5,69.4,25.2,12.7,1.48,8.3,431,Moderate
129,28.3,40.6,2.3,6.9,25.3,4.0,0.88,12.5,590,Good
192,33.1,99.2,17.6,47.1,41.1,26.4,2.45,6.8,623,Hazardous
962,25.6,57.4,2.2,6.4,12.2,5.0,1.19,18.9,392,Good
4041,31.7,52.1,24.3,30.1,15.3,6.0,0.91,13.8,418,Good
2271,18.0,81.6,20.5,23.8,25.4,17.4,1.67,10.3,551,Moderate
1265,22.4,42.8,1.1,8.7,15.2,7.0,1.03,12.1,216,Good
3024,30.2,71.7,18.3,29.4,16.1,8.9,1.48,5.5,479,Moderate
2410,27.1,64.1,4.0,16.0,38.1,15.2,1.9,3.5,723,Poor
4381,38.3,83.2,58.8,79.5,32.7,14.0,1.55,4.6,709,Poor
3979,26.5,76.9,2.5,7.6,19.6,4.5,1.0,11.3,500,Good
4165,22.3,45.3,7.0,8.3,27.1,8.2,0.87,11.1,316,Good
3456,25.0,41.5,3.9,8.1,14.3,4.4,0.83,12.0,333,Good
2353,42.9,94.8,37.2,58.6,25.6,12.3,1.95,6.7,490,Poor
1437,37.0,100.4,19.8,34.2,32.7,15.8,2.18,3.9,745,Poor
4212,29.4,75.1,11.9,20.3,26.6,9.1,1.04,20.0,443,Good
356,19.6,55.5,0.1,3.9,18.9,5.3,1.1,10.6,198,Good
2266,22.4,50.7,13.6,19.0,17.9,8.7,1.12,11.1,265,Good
2968,22.8,65.3,6.6,13.3,14.7,6.7,1.03,11.3,318,Good
1594,39.5,109.6,84.7,99.4,30.1,18.9,3.48,3.2,792,Hazardous
3215,21.4,49.5,7.6,15.3,22.7,7.8,0.92,12.5,576,Good
2159,28.4,80.6,7.8,11.7,14.7,4.8,0.76,10.6,366,Good
4887,29.8,67.0,23.0,39.7,27.3,12.5,2.27,7.2,639,Poor
1093,24.1,60.2,6.3,12.2,30.8,17.6,1.44,8.0,353,Moderate
2190,32.8,89.1,18.0,32.4,44.1,16.1,1.64,4.3,734,Poor
4619,27.3,61.0,32.3,34.8,21.0,6.9,0.98,10.4,453,Good
1288,36.4,111.6,35.8,67.0,43.1,8.3,2.32,8.3,813,Hazardous
2028,26.9,66.8,10.5,18.7,30.4,10.5,1.71,10.8,589,Moderate
615,34.1,80.0,14.6,22.3,26.1,16.2,1.7,5.7,321,Moderate
2810,25.0,81.3,4.3,7.8,23.1,6.7,1.14,10.1,329,Good
3855,26.6,67.5,5.0,6.7,24.6,2.0,0.96,10.9,444,Good
3908,25.8,56.9,2.7,10.1,17.2,2.6,0.84,11.1,569,Good
4409,23.4,68.9,14.2,18.2,18.4,6.7,0.93,10.7,265,Good
2268,29.7,72.5,1.6,14.0,33.4,9.4,1.72,6.6,315,Moderate
2418,43.0,64.7,12.3,21.3,29.6,6.6,1.72,7.1,619,Moderate
3244,25.9,71.3,2.5,4.7,13.3,3.9,1.09,15.4,229,Good
1316,27.7,81.8,1.1,8.9,26.5,20.1,1.33,5.2,317,Moderate
3109,39.0,60.5,31.6,37.0,44.0,20.1,2.3,5.1,406,Poor
4539,26.8,71.2,9.5,22.8,20.4,14.0,1.54,6.2,367,Moderate
4093,23.7,62.5,1.1,7.4,15.1,5.7,1.09,14.8,258,Good
1621,39.8,84.9,33.8,51.8,29.2,15.9,1.92,7.6,559,Poor
2205,38.2,67.7,5.3,19.4,29.2,10.6,2.25,6.1,514,Poor
3275,24.2,58.7,15.8,18.8,28.3,6.3,0.84,14.0,243,Good
642,30.7,80.5,19.9,34.2,19.9,8.4,1.43,6.8,527,Moderate
4665,28.7,81.0,17.8,28.2,23.5,12.0,1.42,10.5,352,Moderate
140,27.6,75.9,20.3,25.9,26.6,4.9,1.11,10.8,334,Good
1600,23.3,70.8,23.7,36.1,23.5,8.4,1.43,7.6,450,Moderate
4470,30.1,54.1,16.8,24.6,16.8,8.2,1.02,11.1,201,Good
292,36.5,103.6,19.1,50.4,49.3,7.4,2.15,3.3,879,Hazardous
4944,27.4,45.5,1.8,11.9,30.8,16.7,1.84,7.2,649,Moderate
514,25.9,79.1,16.3,22.0,18.4,2.7,0.9,10.3,387,Good
2162,46.6,81.9,6.6,31.9,54.9,11.8,2.19,2.8,734,Hazardous
4902,27.6,69.4,2.9,9.9,12.4,2.0,0.97,13.2,375,Good
2723,30.1,72.0,14.4,19.7,22.7,10.7,1.46,6.4,372,Moderate
115,23.9,66.7,14.3,16.9,21.8,7.8,1.07,10.4,413,Good
2883,36.0,97.3,11.0,20.8,28.5,20.7,1.87,3.9,795,Poor
3599,37.4,102.3,26.3,36.4,28.4,26.5,1.61,5.7,432,Poor
1458,16.0,64.1,13.4,18.9,24.4,2.0,1.0,12.2,487,Good
3370,24.3,49.0,14.6,21.3,21.8,5.4,0.96,11.8,441,Good
4208,38.9,86.0,18.1,29.0,39.7,15.2,2.09,4.1,477,Poor
4284,36.3,106.3,62.3,75.6,27.1,19.5,2.08,5.0,682,Poor
550,33.9,78.3,16.5,31.2,30.4,19.8,1.73,4.0,411,Poor
80,28.0,55.2,12.4,21.2,27.7,3.7,0.99,10.6,467,Good
4136,34.5,60.1,18.8,26.3,27.4,15.4,1.65,5.1,616,Moderate
3336,24.5,65.2,25.0,28.4,22.0,3.8,0.96,11.7,217,Good
785,39.7,95.9,70.7,74.9,30.8,18.3,2.3,3.7,422,Poor
3038,40.0,94.4,30.9,48.1,41.2,11.4,2.6,5.8,860,Hazardous
2105,32.2,59.9,29.3,38.6,32.9,18.3,2.14,6.0,563,Poor
678,32.5,80.7,27.8,41.2,41.6,12.9,1.74,4.2,623,Poor
135,28.0,83.9,20.9,37.3,21.3,11.1,1.56,5.7,442,Moderate
2495,30.9,90.8,15.0,29.6,29.0,8.3,1.38,10.3,640,Moderate
3106,18.9,41.8,4.4,10.2,25.7,1.9,0.96,10.1,564,Good
4655,39.7,67.9,35.7,39.0,33.1,8.8,1.73,7.3,617,Poor
19,37.8,97.2,0.6,24.6,37.1,11.7,1.13,7.7,803,Poor
