,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
1773,27.7,51.3,0.5,22.9,29.1,14.0,1.68,3.8,470,Poor
2079,29.7,72.2,9.0,10.4,19.6,5.6,1.09,10.6,409,Good
3210,25.6,72.6,7.9,10.6,16.8,7.8,0.9,16.8,376,Good
4300,20.2,58.7,49.8,55.5,25.3,6.3,0.94,15.1,589,Good
847,25.7,68.2,0.7,8.1,22.4,5.3,1.04,13.4,523,Good
4592,34.7,75.8,2.7,6.4,33.2,6.3,1.5,7.8,335,Moderate
64,27.1,39.1,6.1,6.3,13.5,5.3,1.15,11.1,551,Good
963,30.7,85.3,26.1,34.1,24.6,9.8,1.59,5.6,602,Moderate
4686,28.4,51.8,8.3,16.6,20.4,2.4,0.98,11.0,549,Good
1165,21.3,75.7,28.7,33.5,14.8,3.2,1.1,11.4,243,Good
1164,25.2,85.8,47.2,55.6,25.4,11.5,1.35,7.8,337,Moderate
4520,24.4,67.7,0.3,4.3,17.0,6.9,0.93,13.3,370,Good
392,20.4,92.4,1.0,19.5,36.5,22.6,2.62,9.0,494,Poor
1321,18.8,76.1,14.9,21.5,14.5,3.8,0.86,11.1,342,Good
1894,24.4,63.7,31.1,34.2,16.4,0.0,0.99,10.7,501,Good
4441,35.0,61.0,15.4,29.4,31.8,40.7,2.66,4.8,733,Hazardous
4331,35.1,72.5,0.8,17.8,28.7,5.1,0.92,14.7,573,Moderate
2187,26.2,62.0,79.2,86.0,31.4,7.6,1.46,5.9,615,Moderate
2576,32.0,84.4,30.3,39.1,40.4,21.2,1.99,6.2,454,Poor
230,36.4,115.7,112.5,121.6,33.0,17.2,2.83,3.5,560,Hazardous
3463,27.2,57.8,3.8,10.9,22.7,6.1,0.9,10.6,481,Good
3100,27.8,62.8,8.7,13.2,29.7,15.8,1.4,8.1,604,Moderate
2974,28.2,71.4,9.2,25.5,34.0,6.2,2.35,3.2,594,Hazardous
3935,38.9,86.0,18.1,29.0,39.7,15.2,2.09,4.1,477,Poor
1888,30.6,71.3,12.1,16.0,14.8,5.5,1.01,10.6,500,Good
2242,33.8,67.8,5.3,6.6,21.4,9.9,1.24,7.5,376,Moderate
134,41.9,98.7,99.2,115.1,54.9,20.5,2.62,3.0,708,Hazardous
1396,31.1,67.6,2.2,5.5,11.3,0.8,1.12,10.8,344,Good
3056,35.1,69.4,3.0,3.7,34.9,17.7,1.66,6.6,632,Poor
3441,29.6,83.0,4.0,14.1,22.2,3.2,1.05,11.9,225,Good
4069,29.3,80.3,99.6,112.3,22.8,12.5,1.46,6.6,486,Moderate
3095,35.6,70.9,18.5,44.0,43.3,12.5,1.71,5.0,484,Poor
1785,30.2,56.8,0.2,4.7,24.6,10.2,1.49,5.3,696,Moderate
4500,25.1,53.9,3.0,10.4,15.6,5.9,0.89,11.0,201,Good
3177,28.8,41.3,0.2,6.5,14.9,1.4,0.87,10.4,511,Good
480,26.7,56.9,5.8,10.7,17.3,5.7,0.83,10.9,257,Good
1817,26.3,66.5,14.7,24.2,14.6,4.2,1.06,15.6,373,Good
4580,26.2,79.4,9.7,14.5,26.9,7.5,1.02,10.3,322,Good
4422,25.9,62.8,25.8,35.6,31.2,19.0,1.48,5.3,411,Moderate
147,27.4,77.3,0.7,12.2,25.3,5.3,1.57,10.8,477,Moderate
1650,32.2,66.7,22.8,34.7,29.6,17.6,2.69,9.1,441,Poor
3737,27.3,61.6,0.6,2.3,14.0,4.2,0.87,19.0,465,Good
601,33.1,69.0,6.8,15.0,36.9,15.0,1.55,3.7,712,Poor
4248,36.0,75.2,4.7,10.5,33.5,0.4,1.72,6.5,336,Moderate
711,31.8,67.3,17.7,23.4,22.1,9.6,2.49,5.9,689,Poor
584,29.2,46.6,1.8,6.6,17.8,7.0,1.04,10.4,579,Good
3078,30.6,100.8,40.0,65.9,39.0,30.7,3.19,4.1,738,Hazardous
1072,32.9,66.0,7.6,11.9,22.8,11.4,1.67,6.9,686,Moderate
421,24.5,64.4,0.6,6.4,10.2,3.8,1.14,13.3,254,Good
3219,27.4,67.7,15.8,19.3,22.7,6.8,0.83,11.6,546,Good
1160,30.5,76.2,9.3,19.7,32.2,6.5,1.97,6.6,424,Moderate
3089,34.3,59.0,24.2,34.2,25.7,16.1,2.02,7.6,545,Moderate
4210,44.2,79.7,4.9,23.6,34.4,18.1,1.76,4.1,724,Poor
378,44.6,79.9,9.8,25.3,28.7,29.2,1.74,4.1,756,Poor
4498,31.0,57.1,22.1,27.2,35.5,8.1,1.54,8.5,713,Moderate
1336,26.6,54.5,3.9,10.3,24.2,5.5,1.09,10.3,580,Good
1807,29.4,68.1,6.8,22.0,19.5,15.0,1.4,5.2,361,Moderate
4683,29.3,86.7,18.2,32.5,29.2,12.9,1.4,5.5,552,Moderate
896,30.4,77.7,27.8,37.1,19.9,8.1,1.98,10.4,693,Moderate
2542,23.1,60.0,86.4,95.6,28.8,7.9,1.11,5.5,506,Moderate
3912,25.3,59.4,5.2,10.7,22.1,3.6,1.08,10.5,317,Good
2226,21.3,79.2,28.9,32.9,16.9,3.0,0.98,12.2,372,Good
2257,38.4,87.7,38.4,63.6,45.4,17.0,2.49,3.7,637,Hazardous
4816,35.4,73.5,14.6,24.3,33.2,10.0,1.3,5.5,668,Moderate
4328,18.1,50.3,10.3,15.5,19.8,19.8,1.69,7.3,440,Moderate
1034,34.1,79.1,165.5,190.7,45.3,9.0,1.95,5.3,846,Hazardous
295,34.9,76.9,7.5,25.2,31.4,14.4,1.43,5.0,342,Moderate
4671,20.7,59.2,8.8,14.1,23.1,1.9,0.99,10.7,346,Good
2608,30.3,94.9,15.4,28.7,32.9,10.2,1.48,7.0,620,Moderate
3360,27.6,44.1,3.5,14.4,30.7,9.4,0.97,8.0,338,Moderate
1922,27.7,76.8,5.8,13.6,24.4,4.5,0.92,11.3,544,Good
4354,26.5,58.1,10.7,15.0,24.3,2.5,0.98,13.0,220,Good
3517,24.6,60.5,7.7,17.2,27.0,15.1,1.62,11.0,599,Moderate
4787,24.6,84.2,5.2,19.2,22.5,9.0,1.48,7.3,623,Moderate
2580,37.8,79.1,63.0,85.1,52.6,20.1,2.6,6.5,778,Hazardous
181,23.7,52.4,0.3,4.5,18.7,6.3,1.04,10.7,313,Good
2380,23.8,72.4,2.9,9.6,23.0,3.5,0.95,10.9,384,Good
3221,21.6,45.0,15.0,17.5,15.1,0.4,1.1,10.3,487,Good
1767,23.6,50.2,0.4,3.7,12.7,7.4,1.04,14.2,340,Good
1809,47.2,78.4,17.9,46.0,42.9,21.1,2.36,2.8,517,Hazardous
1918,43.0,64.7,12.3,21.3,29.6,6.6,1.72,7.1,619,Moderate
1005,30.8,85.5,18.6,44.4,31.0,8.1,2.25,4.0,770,Poor
1759,24.1,60.2,2.5,10.1,23.2,5.0,0.79,11.2,488,Good
1829,23.4,68.9,14.2,18.2,18.4,6.7,0.93,10.7,265,Good
2567,27.6,54.2,9.4,14.9,25.7,2.8,1.05,12.4,525,Good
1232,29.3,50.0,31.7,36.7,33.8,8.5,1.46,5.3,642,Moderate
915,27.2,88.1,12.8,31.5,23.5,14.0,1.94,3.4,576,Poor
3694,27.4,78.0,5.0,21.9,33.8,16.5,1.57,5.6,468,Moderate
2720,40.4,65.1,33.1,55.6,35.3,17.9,1.82,5.3,440,Poor
210,21.0,54.3,7.5,11.7,19.5,4.4,1.05,10.1,569,Good
4637,30.4,101.1,28.6,42.6,39.9,4.0,2.2,6.8,639,Poor
2485,25.5,69.6,8.1,13.5,14.5,7.5,1.12,10.3,313,Good
3734,27.2,70.5,37.6,41.9,18.9,13.9,1.68,8.2,579,Moderate
2103,31.1,78.4,51.7,67.9,35.6,17.5,2.24,5.6,488,Poor
3121,25.0,67.9,37.7,41.8,28.7,3.5,1.59,5.1,477,Moderate
3595,43.8,103.9,12.2,32.6,43.2,25.5,3.36,6.4,722,Hazardous
4730,23.6,76.6,0.5,16.3,28.2,11.9,1.55,6.2,514,Moderate
4598,22.9,75.4,4.5,10.4,18.4,3.7,0.96,14.4,359,Good
536,28.1,96.9,6.9,25.0,25.3,10.8,1.54,5.7,709,Moderate
2553,22.7,77.3,71.0,77.5,40.1,9.6,1.63,3.5,608,Poor
1741,31.2,99.0,29.4,59.3,38.7,18.5,1.79,11.0,639,Hazardous
3358,27.2,71.6,10.7,24.4,31.4,15.4,2.09,4.0,434,Poor
954,30.4,90.1,4.9,20.7,45.0,23.5,2.29,3.6,681,Hazardous
1294,29.8,78.6,6.7,14.8,37.3,7.5,1.42,8.3,398,Moderate
2008,26.7,66.0,0.5,5.4,20.9,0.0,0.87,10.1,422,Good
4786,22.7,73.6,8.2,13.6,21.8,5.2,1.14,12.2,472,Good
1237,24.0,64.1,21.4,27.3,22.6,5.7,0.94,10.3,296,Good
2153,37.5,64.7,3.5,18.5,25.1,15.9,1.7,7.2,399,Moderate
3936,36.4,58.0,18.3,23.6,30.5,13.7,1.49,5.1,363,Moderate
3045,22.5,67.1,2.9,9.5,16.5,8.5,1.17,12.6,226,Good
1256,27.4,67.7,36.3,42.0,27.0,19.6,1.35,7.4,511,Moderate
2780,22.5,58.3,25.8,32.3,26.9,3.3,0.97,10.3,501,Good
2826,23.7,50.0,13.4,22.0,21.2,16.8,2.07,8.1,588,Moderate
514,39.8,78.5,21.5,41.4,32.3,29.5,2.5,5.8,790,Poor
3380,34.5,78.6,20.7,37.6,26.7,14.1,2.35,4.6,702,Poor
1666,33.3,94.3,37.2,41.0,35.3,11.8,2.33,8.5,770,Poor
4895,25.8,42.2,2.2,3.9,15.2,9.0,0.99,13.8,543,Good
2409,35.7,94.8,13.5,38.4,33.2,11.0,1.65,3.9,749,Poor
3275,44.8,101.8,146.3,164.9,38.8,10.8,2.36,2.8,586,Hazardous
4065,37.3,76.1,7.9,18.8,39.5,11.9,2.27,3.5,434,Poor
4660,27.6,69.4,2.9,9.9,12.4,2.0,0.97,13.2,375,Good
1536,30.9,82.0,58.6,79.4,36.7,12.1,2.38,5.7,793,Poor
2075,45.0,115.0,18.8,45.3,45.3,17.9,2.73,3.3,615,Hazardous
846,40.0,83.4,5.0,25.6,45.0,14.5,2.4,4.7,927,Hazardous
1524,28.1,89.9,31.9,39.6,21.3,15.8,1.72,5.6,697,Moderate
442,25.5,49.5,16.6,20.5,24.3,2.8,0.94,10.4,227,Good
570,30.9,89.0,7.3,30.9,37.3,6.8,2.21,4.4,660,Poor
4271,25.4,74.3,6.0,7.1,19.9,4.2,1.09,10.8,483,Good
3712,37.3,85.0,9.6,23.9,31.2,16.2,2.22,4.9,592,Poor
2533,36.2,84.9,42.2,72.0,30.9,23.4,1.98,3.5,619,Hazardous
4336,39.0,107.1,11.2,29.4,44.6,19.3,3.65,2.8,713,Hazardous
2646,24.8,58.5,10.3,18.9,32.3,11.3,1.36,5.0,471,Moderate
55,31.0,74.1,11.1,14.5,20.9,9.9,0.86,14.4,353,Good
387,25.9,46.2,0.4,5.5,21.7,8.7,0.95,10.8,299,Good
4803,35.8,69.6,2.3,10.5,24.4,10.9,1.66,10.9,455,Moderate
2372,25.4,54.5,4.0,9.8,14.8,6.6,1.02,11.0,480,Good
1748,33.1,52.0,7.2,15.9,38.9,12.1,1.46,7.3,452,Moderate
4150,36.2,97.0,72.7,95.2,33.5,10.9,2.25,4.9,432,Poor
3729,18.0,66.7,3.3,6.1,11.3,5.3,0.82,14.6,517,Good
1458,33.7,102.4,36.7,64.5,31.5,12.3,1.57,4.1,722,Poor
4748,23.0,75.6,4.9,7.0,12.7,3.8,1.05,10.7,331,Good
4970,34.2,89.7,14.5,28.2,22.1,7.2,1.69,3.5,606,Poor
637,44.7,97.9,34.6,57.3,28.1,22.6,1.78,3.5,562,Hazardous
1234,24.3,61.4,16.6,22.3,13.5,3.7,1.04,10.2,226,Good
344,35.0,55.8,12.9,17.8,26.2,13.8,1.65,6.2,313,Moderate
974,30.7,53.5,4.9,11.5,22.9,8.8,0.98,13.7,429,Good
3212,24.2,62.9,15.3,21.3,20.4,4.5,1.08,13.3,317,Good
1103,33.9,59.2,61.7,81.9,41.5,21.6,1.72,7.1,503,Poor
1746,40.7,64.4,4.0,16.3,30.0,11.1,1.55,6.8,504,Moderate
4316,20.3,44.4,1.7,11.6,18.2,3.4,1.16,14.3,407,Good
2267,25.7,67.7,43.0,52.4,22.5,7.2,1.35,6.0,415,Moderate
2111,27.7,72.3,40.7,52.1,16.5,6.3,0.98,10.1,338,Good
1373,32.6,54.3,5.7,19.6,25.9,11.8,1.35,7.0,649,Moderate
2365,28.5,96.2,53.2,65.8,33.6,20.5,2.34,4.4,764,Poor
4313,39.5,109.6,84.7,99.4,30.1,18.9,3.48,3.2,792,Hazardous
807,42.2,83.4,40.3,49.7,36.8,15.8,1.39,3.5,766,Poor
1078,22.2,75.7,19.0,20.7,20.1,5.3,1.03,10.7,316,Good
933,26.0,44.9,17.3,23.7,17.1,4.1,0.84,11.7,435,Good
4233,26.0,64.3,22.6,38.3,33.3,14.4,1.48,7.0,359,Moderate
4147,26.9,45.3,13.9,18.6,21.4,6.7,0.76,16.1,369,Good
857,41.9,75.7,0.7,19.2,43.8,19.6,2.7,2.8,771,Hazardous
4055,32.6,79.6,42.8,51.4,14.1,13.3,1.55,7.5,633,Moderate
4628,28.6,54.9,8.3,14.9,24.1,5.0,0.96,10.7,521,Good
2039,32.6,79.8,33.1,45.2,32.1,5.2,2.61,4.2,731,Poor
581,20.1,73.7,9.2,14.6,15.9,3.5,0.93,13.6,512,Good
499,17.5,45.0,21.2,25.9,14.3,5.3,0.78,12.1,492,Good
4159,45.9,84.1,40.0,58.3,42.0,25.9,1.94,2.6,951,Hazardous
1984,28.0,70.3,2.9,8.3,24.7,8.0,0.82,10.5,308,Good
1215,22.3,66.1,11.3,15.4,26.8,14.1,1.32,5.5,497,Moderate
600,28.7,63.6,4.2,10.2,20.8,3.2,0.92,11.6,487,Good
4927,21.3,53.4,16.1,22.3,19.3,3.7,0.98,11.8,314,Good
2757,30.5,87.9,28.4,38.1,29.2,15.2,1.76,5.0,496,Moderate
2126,40.7,108.7,41.1,79.6,38.8,21.0,2.07,2.7,803,Hazardous
347,37.5,38.8,42.3,57.3,24.6,17.1,1.58,8.8,377,Moderate
2790,27.6,89.6,14.9,33.8,24.3,8.7,1.53,6.3,582,Moderate
4673,31.4,93.4,11.6,27.1,19.2,16.0,1.77,8.7,383,Moderate
3398,45.5,90.8,19.6,56.9,29.1,17.4,2.76,9.4,684,Hazardous
2810,30.8,53.5,9.2,15.4,27.5,7.9,1.04,10.8,220,Good
222,21.4,55.3,3.3,5.0,13.3,0.9,1.28,10.1,609,Good
970,32.4,95.7,0.7,5.8,43.0,21.2,1.87,3.9,525,Poor
4661,24.4,77.3,19.6,24.8,41.2,17.6,1.85,3.8,656,Poor
4548,23.6,40.4,10.7,14.1,26.6,7.4,1.03,14.7,319,Good
4020,43.0,114.3,42.4,61.6,30.4,11.7,2.51,3.5,567,Hazardous
2287,26.3,50.3,2.4,8.4,16.8,2.9,0.98,11.1,603,Good
1740,21.9,42.8,3.3,5.8,19.3,3.9,1.12,13.0,546,Good
2642,23.9,73.9,25.9,28.5,21.5,3.1,1.45,5.5,562,Moderate
3832,24.0,68.8,0.8,8.6,20.9,2.4,1.16,10.5,235,Good
731,28.7,69.0,19.1,33.7,19.4,11.0,1.24,9.7,589,Moderate
3988,27.3,72.6,2.7,8.0,13.3,5.3,1.19,10.0,327,Good
2294,23.8,62.8,27.0,40.5,29.6,3.6,1.74,6.5,417,Moderate
3099,24.3,72.9,1.9,10.4,22.7,2.1,0.89,10.8,300,Good
122,17.0,78.5,19.2,23.3,14.8,0.6,1.07,13.0,501,Good
3807,22.1,54.0,10.6,15.4,13.9,8.9,1.0,10.5,265,Good
179,18.1,61.3,7.8,12.3,12.9,7.3,1.04,10.1,218,Good
4556,20.9,42.4,19.6,24.7,18.2,7.0,0.83,11.9,316,Good
520,23.2,60.0,4.7,7.3,26.3,7.5,0.98,11.5,535,Good
3523,27.1,66.5,14.8,29.8,35.6,15.6,1.99,3.3,577,Poor
3928,28.8,59.9,17.0,23.5,34.5,23.5,1.63,8.7,446,Poor
2215,32.2,78.1,0.4,6.2,26.7,13.8,1.64,5.1,540,Moderate
3862,25.3,55.4,7.3,13.2,18.5,3.3,0.89,17.1,214,Good
4212,28.1,82.0,14.5,19.5,27.0,9.3,1.47,8.2,697,Moderate
266,22.2,49.8,0.6,6.9,15.9,5.4,0.96,11.7,502,Good
2291,26.3,54.1,0.9,10.3,25.1,4.5,0.95,10.1,316,Good
282,30.4,60.3,11.3,11.9,24.9,3.7,1.44,6.7,635,Moderate
2049,31.2,72.8,2.2,11.3,25.6,12.6,1.88,3.9,432,Poor
200,37.7,76.3,15.4,15.2,22.0,13.0,1.02,6.2,386,Moderate
4869,20.0,74.9,8.2,15.3,21.1,6.2,1.04,11.7,242,Good
4691,19.7,62.7,22.4,27.5,19.4,3.1,1.18,10.6,396,Good
2019,33.9,78.3,16.5,31.2,30.4,19.8,1.73,4.0,411,Poor
4589,27.4,73.6,51.6,64.0,35.3,14.7,1.87,8.7,769,Poor
3175,29.8,60.9,8.5,14.6,16.7,2.5,1.06,13.1,217,Good
1096,40.6,60.7,23.8,44.5,23.0,5.4,2.03,5.9,500,Poor
2228,27.6,67.0,1.5,18.1,28.8,10.5,1.38,5.8,406,Moderate
2785,31.6,105.9,0.4,15.7,38.4,11.9,1.34,6.5,421,Poor
3300,21.3,63.9,6.1,8.0,25.7,15.7,1.35,8.0,610,Moderate
4281,25.1,49.3,0.5,6.3,16.7,3.7,0.89,11.7,239,Good
3916,28.4,66.1,35.2,50.0,24.8,7.8,1.2,6.5,311,Moderate
322,30.3,76.2,31.3,37.5,21.4,2.0,1.71,5.2,674,Moderate
485,33.9,83.1,18.1,42.9,36.4,24.7,1.95,3.5,749,Poor
110,23.6,54.1,41.9,48.4,23.5,5.3,1.02,11.2,398,Good
138,22.2,69.7,19.1,21.7,25.0,9.2,1.15,12.5,595,Good
1543,23.0,38.2,22.6,27.7,15.7,6.9,1.11,10.2,340,Good
2061,44.0,100.4,55.0,76.2,23.8,18.6,2.12,4.3,535,Poor
1039,32.0,57.4,61.5,76.9,27.2,16.1,2.4,4.7,422,Poor
4104,26.4,45.0,1.3,6.3,20.5,4.4,0.96,10.2,225,Good
4330,27.6,75.9,20.3,25.9,26.6,4.9,1.11,10.8,334,Good
2801,22.4,62.0,6.5,11.1,24.2,3.4,1.02,10.1,265,Good
2885,40.0,94.4,19.9,49.3,51.0,22.5,2.47,4.1,601,Hazardous
3487,34.5,107.1,5.8,21.3,22.7,39.6,2.17,3.9,676,Hazardous
83,29.3,73.7,1.5,1.9,13.1,3.5,1.07,10.6,455,Good
2975,41.9,68.4,15.5,26.3,29.2,18.5,1.4,4.5,387,Poor
3708,24.6,71.2,21.1,41.7,27.0,17.7,1.93,3.4,528,Poor
950,43.6,89.8,21.3,35.6,49.9,19.8,2.72,7.0,614,Hazardous
4093,29.3,70.6,44.1,60.3,27.4,8.6,1.09,5.5,365,Moderate
3979,27.0,78.6,1.8,6.3,19.4,5.1,1.0,13.0,202,Good
764,26.2,56.5,20.4,28.2,14.2,0.0,0.88,12.4,427,Good
4653,30.2,77.4,9.5,26.4,20.9,10.8,2.29,3.7,648,Poor
705,36.1,82.0,6.8,15.7,31.5,12.7,2.43,3.7,767,Poor
1288,28.6,52.4,15.4,18.0,19.9,5.8,0.95,12.6,506,Good
4329,36.1,81.4,44.9,50.8,33.5,15.6,1.42,5.3,660,Poor
4367,34.2,106.5,32.9,49.0,26.7,18.9,2.08,8.4,770,Hazardous
3374,25.8,70.1,7.1,10.7,26.5,4.1,0.94,11.2,344,Good
765,36.8,69.6,21.8,35.1,36.0,4.3,2.45,4.8,729,Poor
3321,36.6,91.9,10.5,20.2,22.9,5.5,1.58,6.4,409,Poor
1974,32.5,97.5,77.0,99.1,54.5,26.1,1.82,2.7,555,Hazardous
4173,28.2,71.7,75.2,90.0,30.8,5.0,1.81,4.8,765,Poor
3003,27.0,43.9,6.7,12.3,11.3,6.2,0.95,10.7,279,Good
1172,35.5,79.5,19.1,40.9,41.3,5.0,2.0,7.0,650,Poor
4917,38.2,115.9,295.0,315.8,50.1,5.5,3.01,4.6,755,Hazardous
164,39.7,82.2,2.2,11.8,25.6,9.4,2.2,4.1,562,Poor
2617,17.6,46.1,11.3,15.6,14.2,7.4,0.9,11.7,591,Good
3521,22.1,83.0,0.7,9.3,32.5,11.4,1.6,6.3,512,Moderate
1562,32.6,58.2,16.6,30.5,18.9,6.6,1.68,10.1,353,Moderate
1799,27.1,69.3,2.0,7.7,16.0,5.0,1.07,11.1,501,Good
4111,19.7,39.9,2.0,6.8,28.4,7.6,1.14,10.2,347,Good
4153,32.2,87.1,48.1,64.2,29.7,15.3,1.44,5.3,666,Moderate
3096,24.0,42.5,9.9,14.9,25.9,3.9,0.91,10.6,310,Good
4306,30.8,55.6,15.0,22.3,22.0,15.9,1.64,6.1,451,Moderate
2807,35.1,100.9,48.5,69.4,44.6,3.0,2.82,3.1,830,Hazardous
3418,31.1,60.2,14.1,25.3,18.4,8.7,1.69,5.0,629,Moderate
1613,22.7,49.7,18.4,27.1,20.4,6.0,0.92,10.5,565,Good
1340,26.3,71.6,11.6,19.8,16.7,5.3,1.05,10.7,504,Good
967,41.6,100.7,156.7,166.2,38.7,24.5,1.96,2.8,888,Hazardous
2953,33.6,67.3,25.8,34.1,29.3,16.5,1.55,3.8,425,Poor
4836,38.3,99.0,8.2,27.2,24.9,13.9,2.69,3.8,808,Poor
337,27.3,71.6,30.3,35.3,27.8,6.6,1.03,11.2,237,Good
328,25.7,65.8,8.5,15.1,18.6,5.0,0.93,10.1,393,Good
2296,29.6,81.7,1.2,17.7,20.8,8.4,1.75,6.8,308,Moderate
4402,32.6,87.7,59.1,82.6,33.7,9.4,1.7,5.1,634,Poor
306,27.7,71.7,34.5,43.9,21.7,8.0,1.6,8.2,385,Moderate
125,27.3,71.0,8.3,11.9,13.5,11.1,1.13,12.0,390,Good
2679,31.5,71.2,8.1,16.1,17.1,8.3,1.47,9.0,615,Moderate
1179,33.8,66.9,5.8,11.0,15.4,0.0,1.06,14.4,298,Good
4218,39.3,79.9,2.4,23.6,54.1,30.2,2.54,5.2,733,Hazardous
1827,20.6,80.6,0.3,5.1,22.0,4.6,1.49,7.6,647,Moderate
619,29.7,69.0,18.0,26.3,28.9,9.8,1.58,5.4,674,Moderate
4599,33.9,63.1,2.2,11.7,21.1,17.9,2.55,8.9,680,Poor
218,26.1,43.6,2.8,11.0,15.4,8.7,1.08,11.2,574,Good
1407,34.0,50.8,1.3,14.1,20.6,13.4,1.4,5.0,485,Moderate
1548,27.8,72.8,2.0,8.5,27.8,4.0,1.01,10.4,253,Good
3037,26.0,64.6,1.1,9.2,14.1,5.2,0.72,10.1,246,Good
4419,49.0,93.1,12.4,39.7,37.1,24.6,2.66,3.5,820,Hazardous
1754,19.5,51.5,2.1,9.5,17.0,2.8,0.95,11.9,471,Good
2666,20.0,72.8,3.6,8.3,26.2,6.5,0.95,11.1,516,Good
2971,31.4,69.8,20.4,32.0,16.3,9.7,1.49,8.0,643,Moderate
1640,29.2,51.8,0.3,4.6,16.6,6.5,0.89,14.2,291,Good
1596,27.0,45.8,1.7,6.0,13.0,6.9,0.92,10.9,233,Good
170,32.6,58.9,30.8,38.8,30.9,17.5,1.85,4.9,448,Poor
2397,38.1,84.3,5.4,4.6,35.0,28.2,2.68,5.1,455,Hazardous
2431,31.3,73.7,20.3,30.7,31.5,12.5,1.76,7.3,512,Moderate
4550,33.2,92.5,20.0,35.6,37.4,6.9,1.62,4.1,655,Poor
2575,39.0,80.7,1.3,21.3,24.2,10.8,1.65,3.8,448,Poor
2290,32.1,100.8,51.2,69.4,48.2,17.7,2.37,2.6,796,Hazardous
4574,34.1,61.4,6.8,16.3,41.3,15.3,1.57,7.3,624,Moderate
4563,26.6,60.6,2.5,6.5,26.9,8.2,1.07,10.6,318,Good
2108,47.5,84.9,55.8,65.9,39.4,17.8,2.57,5.2,557,Hazardous
2659,33.9,63.5,55.1,78.8,41.8,18.9,1.99,3.6,454,Poor
1398,24.3,42.3,2.3,9.7,26.4,5.6,1.1,10.1,558,Good
1348,28.9,61.7,2.7,7.1,35.3,7.8,1.45,6.0,439,Moderate
3264,43.3,59.3,62.2,74.7,33.0,19.2,2.44,3.6,801,Poor
2947,30.7,64.6,7.9,23.1,30.7,19.0,1.39,16.6,399,Moderate
3569,26.8,90.0,40.8,65.7,33.3,24.0,2.55,10.8,672,Poor
2640,23.5,62.3,6.9,13.9,18.3,4.1,0.92,11.4,196,Good
4602,29.3,74.8,7.0,13.3,19.8,5.2,1.05,11.6,539,Good
325,33.5,77.4,14.6,23.4,29.4,7.5,1.59,6.1,480,Moderate
2834,35.6,82.5,1.8,11.9,20.6,14.6,1.63,10.1,672,Moderate
2559,25.5,73.4,13.8,21.4,25.7,3.8,0.95,11.0,194,Good
2468,25.8,46.9,7.8,14.2,17.0,10.1,1.01,10.6,360,Good
2698,30.4,59.1,3.9,14.9,28.9,12.3,1.67,5.6,487,Moderate
814,28.1,85.3,1.6,18.3,32.0,7.5,1.37,7.9,521,Moderate
2130,42.3,70.3,22.5,33.9,32.1,22.0,2.82,9.5,672,Hazardous
3773,34.6,81.4,21.9,32.1,29.6,1.9,1.19,6.9,512,Moderate
1654,21.9,48.9,6.7,11.1,13.7,7.1,0.93,11.4,549,Good
2579,35.1,60.9,5.0,12.2,19.3,20.0,1.5,5.9,576,Moderate
2178,30.8,72.7,27.2,36.7,32.2,15.0,1.56,9.7,376,Moderate
4066,34.5,74.3,6.3,22.0,33.5,18.0,1.91,4.7,568,Poor
3742,34.1,75.9,14.8,31.7,23.5,13.1,1.57,6.6,567,Moderate
3641,22.2,76.9,2.5,5.7,20.6,6.0,0.92,11.3,339,Good
4470,23.2,51.7,49.0,56.7,17.7,21.3,1.59,7.4,621,Moderate
2808,35.2,70.4,12.1,31.5,29.9,24.1,2.05,5.6,414,Poor
1921,28.4,54.4,5.5,17.5,29.1,12.2,1.5,7.3,663,Moderate
780,20.2,55.1,13.6,10.7,23.6,5.0,0.99,12.0,585,Good
3211,27.5,68.3,0.4,6.2,27.0,9.3,1.12,11.6,465,Good
625,27.4,73.5,17.1,22.1,15.7,8.3,0.92,12.0,572,Good
4546,28.4,42.8,0.6,6.7,24.8,9.1,1.05,10.3,599,Good
4469,39.3,64.7,22.6,34.4,38.1,12.2,1.77,3.4,406,Poor
964,32.1,80.3,13.7,28.6,37.0,14.9,1.76,4.7,807,Poor
1378,37.3,59.7,12.2,26.6,37.7,24.1,2.25,4.1,640,Poor
1185,24.0,43.4,5.4,9.5,15.8,1.7,0.98,11.0,441,Good
287,22.0,56.3,5.7,12.5,16.8,6.1,1.01,12.2,230,Good
3147,25.7,50.4,2.5,14.9,33.6,10.5,1.44,7.7,600,Moderate
518,24.0,45.0,1.9,7.1,26.1,5.2,1.15,10.9,265,Good
1111,35.4,85.1,18.4,25.0,25.3,6.5,1.56,5.3,425,Moderate
579,34.1,76.6,6.5,21.3,30.6,12.5,2.12,7.3,421,Poor
3101,25.7,69.6,3.8,7.4,25.1,4.6,0.97,10.2,310,Good
1344,25.1,43.3,23.0,28.6,24.2,3.9,1.01,16.0,392,Good
930,31.2,55.8,19.5,27.0,20.5,13.4,1.47,6.1,402,Moderate
30,26.9,52.2,9.1,17.4,28.0,3.0,0.96,12.1,263,Good
2713,21.9,71.2,5.1,10.4,17.1,3.8,0.95,10.4,208,Good
4878,21.9,68.5,20.0,22.2,11.8,5.3,1.02,11.7,582,Good
